STUDENTID,sessionTotalTimeSeconds,numVisitedQuestions,totalActions,EfficientlyCompletedBlockA,EfficientlyCompletedBlockB,VH356862,VH098810,VH098519,VH098808,VH139047,VH098759,VH098740,VH134366,VH098753,VH134387,VH098783,BlockRev,VH098812,VH139196,VH134373,VH098839,VH098597,VH098556,VH098522,VH098779,VH098834,EOSTimeLft,SecTimeOut,HELPMAT8
2333217458,1703.48,20,288,True,True,11.564,34.453,123.507,149.75,312.94,95.476,36.856,101.221,85.713,87.494,89.026,15.073,46.42,75.7,113.09,69.35,35.744,31.36,59.894,26.303,92.433,10.113,0.0,0.0
2333217687,1794.73,20,245,True,False,9.056,74.116,62.796,85.284,94.226,133.449,215.139,85.534,91.344,85.7,59.896,17.263,33.357,52.813,184.634,117.366,90.224,30.92,171.797,31.75,65.656,2.41,0.0,0.0
2333218403,1198.767,20,333,True,False,8.17,7.497,43.997,92.175,60.851,80.429,33.377,73.509,109.032,97.672,93.994,12.297,40.94,73.528,55.579,52.943,115.734,66.396,25.93,16.56,36.647,1.51,0.0,0.0
2333219159,933.87,20,263,True,False,7.7,15.23,34.817,47.233,46.5,72.03,84.4,89.367,70.053,104.864,34.296,7.216,28.813,62.09,50.387,63.827,14.479,18.093,9.54,9.288,59.583,4.064,0.0,0.0
2333219418,1455.064,20,370,True,True,26.324,52.281,60.36,48.239,90.323,114.84,39.048,78.731,87.457,38.639,43.832,15.7,89.112,89.478,94.573,196.696,49.091,37.613,126.231,22.536,44.963,8.997,0.0,0.0
2333219566,1821.28,20,349,True,False,13.856,29.078,434.686,74.806,62.804,100.083,39.1,88.287,480.124,60.993,29.37,0.18,34.177,44.103,66.714,90.456,48.22,28.647,43.523,18.607,31.143,0.0,2.323,0.0
2333219914,1818.754,20,237,True,True,14.104,23.86,75.936,94.4,191.434,90.106,43.1,92.024,64.463,69.933,50.084,0.206,39.586,450.004,156.234,35.226,37.217,90.317,146.397,30.22,23.846,0.0,0.057,0.0
2333220254,1819.646,20,442,True,True,11.126,16.25,65.404,84.603,60.01,161.567,53.556,133.624,175.93,107.923,41.583,0.203,65.44,92.437,273.116,70.49,80.641,15.187,111.12,57.55,138.1,0.0,3.786,0.0
2333220564,1545.883,20,267,True,False,5.13,13.53,82.13,52.603,53.967,126.907,48.134,119.448,76.195,80.076,83.047,27.386,34.753,97.543,192.277,153.466,24.771,18.583,186.217,34.323,32.88,2.517,0.0,0.0
2333220858,1812.663,20,822,True,True,6.993,47.501,96.576,169.17,81.317,84.086,61.671,184.832,188.86,147.167,120.73,7.933,38.77,164.897,89.326,60.008,26.392,176.874,23.947,8.836,25.297,0.0,1.48,0.0
2333221013,1828.937,20,409,True,False,11.967,27.956,64.723,167.319,67.182,358.837,43.14,221.433,66.58,24.553,82.924,46.167,129.797,136.211,42.159,63.629,56.986,26.779,45.1,43.984,94.62,2.744,4.147,0.0
2333221200,1560.453,20,582,True,True,8.983,27.322,46.385,110.827,50.563,102.847,57.206,122.827,143.357,43.413,73.44,5.445,50.04,135.169,98.299,111.961,85.073,35.346,144.755,24.526,57.29,13.246,0.0,12.133
2333221951,1387.793,20,286,True,True,14.097,39.79,49.182,67.614,54.173,86.444,56.427,93.25,78.046,102.724,39.882,26.931,95.04,76.424,125.157,55.249,48.468,40.859,52.309,31.507,146.864,7.356,0.0,0.0
2333222206,1540.034,20,546,True,True,10.08,24.404,88.8,82.21,111.486,103.224,45.61,137.21,115.866,212.914,44.53,14.364,80.67,55.85,77.356,56.0,35.007,38.907,102.803,27.556,70.747,4.44,0.0,0.0
2333222711,1587.037,20,377,True,False,11.16,15.333,60.45,193.34,138.7,118.287,16.883,64.667,54.74,207.507,42.216,13.241,55.264,138.326,129.376,88.427,60.227,25.567,38.183,30.767,77.713,6.663,0.0,0.0
2333222800,1640.5,20,317,True,False,13.5,62.04,117.352,77.874,117.441,99.189,116.91,149.09,77.234,57.946,122.214,14.064,72.964,78.972,55.29,48.644,68.466,103.767,98.324,34.509,51.944,2.766,0.0,0.0
2333223318,1829.174,14,433,False,True,9.637,27.413,83.454,259.893,148.05,37.327,77.406,312.097,122.837,97.54,185.12,0.0,346.866,78.707,33.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.443,0.0
2333223393,1555.753,20,802,True,True,5.02,25.21,58.71,38.514,112.526,170.064,63.747,98.229,144.797,94.704,107.104,9.608,108.014,101.268,81.499,71.804,68.711,22.818,43.034,40.757,52.722,6.936,0.0,29.957
2333223563,1113.557,20,372,True,False,9.097,24.43,30.763,31.067,71.43,75.193,48.834,55.033,73.233,111.327,112.294,33.5,25.123,92.85,104.33,52.16,71.227,15.133,29.681,20.856,23.433,2.563,0.0,0.0
2333223741,1752.303,20,807,True,False,8.273,19.119,86.061,57.164,98.67,208.95,33.404,114.936,334.319,114.054,85.674,8.694,100.539,154.67,69.926,74.9,49.134,12.073,24.773,49.557,44.897,2.516,0.0,0.0
2333225353,1444.316,20,244,True,False,7.273,23.543,107.254,50.573,87.903,93.4,36.264,225.473,72.177,89.136,78.535,17.596,65.415,50.497,133.477,58.556,63.407,58.627,17.807,20.52,75.313,11.57,0.0,0.0
2333225451,1055.09,20,235,True,False,8.253,14.984,46.962,34.391,56.692,78.151,44.189,52.978,50.37,83.49,44.54,10.27,56.637,85.43,117.893,91.353,37.234,28.607,22.823,9.737,71.956,8.15,0.0,0.0
2333225493,1340.436,20,283,True,True,10.266,32.275,42.372,108.543,83.023,169.521,45.96,69.38,66.807,76.737,130.816,5.076,73.227,54.76,108.18,75.907,60.41,13.173,45.213,20.087,44.403,4.3,0.0,0.0
2333225531,1753.733,20,2612,True,True,2.277,22.84,44.913,206.187,138.156,282.614,43.113,84.043,121.597,29.427,184.723,12.646,108.507,237.59,160.09,14.78,24.246,2.844,15.287,7.883,6.597,3.373,0.0,0.0
2333225736,1387.414,20,262,True,False,15.007,22.18,47.23,115.317,39.513,121.877,34.916,188.87,131.044,97.963,48.07,20.05,43.613,115.22,65.737,53.857,45.997,39.153,64.837,32.32,40.423,4.22,0.0,0.0
2333226309,1441.056,20,329,True,True,10.22,18.685,107.128,144.53,67.229,94.037,82.42,121.04,105.267,60.96,67.36,8.096,64.554,100.443,90.556,44.981,83.237,21.662,55.473,16.19,72.234,4.754,0.0,0.0
2333226481,1161.78,20,358,True,False,7.203,67.937,78.747,43.616,226.47,36.524,53.253,171.53,21.787,82.276,22.327,9.58,12.337,75.943,49.48,134.7,25.197,13.42,5.233,11.29,7.06,5.87,0.0,0.0
2333226589,1601.076,20,273,True,True,6.663,24.873,29.487,141.793,183.18,97.465,54.326,238.15,66.37,116.124,49.24,22.642,63.313,192.25,85.573,45.56,46.29,41.637,29.307,16.473,40.74,9.62,0.0,0.0
2333227089,1147.067,20,227,True,True,5.187,11.42,33.613,25.33,105.744,79.06,41.15,112.976,105.527,77.063,39.737,5.117,54.096,52.094,113.09,60.803,18.387,61.85,31.106,48.753,51.857,6.437,0.0,6.67
2333227143,1831.52,20,267,True,True,6.287,18.21,149.396,167.031,58.036,102.097,80.807,132.94,142.8,182.903,167.167,0.0,79.21,252.03,1.99,88.073,35.547,13.486,58.55,28.057,45.27,0.0,21.633,0.0
2333227330,1067.113,20,287,True,False,6.433,25.088,39.695,35.241,103.13,104.243,24.55,56.497,75.246,57.344,67.33,4.432,33.253,93.223,91.711,74.89,43.945,11.844,44.864,12.637,58.743,2.774,0.0,0.0
2333227429,1830.793,20,343,True,True,11.763,106.58,66.976,121.381,211.59,114.757,77.323,154.07,103.9,7.432,172.937,35.463,111.803,58.464,103.15,92.35,25.85,23.19,73.101,34.616,73.92,0.0,6.354,43.823
2333228263,1074.514,20,194,True,True,17.397,31.886,51.442,28.955,223.83,83.217,37.663,58.014,40.1,160.53,29.577,21.441,13.486,68.15,42.4,34.937,33.946,21.84,21.433,20.93,23.643,9.697,0.0,0.0
2333228689,1815.38,14,356,False,True,22.12,23.887,70.09,122.093,247.72,294.349,58.804,172.163,236.09,80.74,166.253,2.351,131.694,109.303,72.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233,0.0
2333228930,1809.567,10,290,False,False,22.93,38.574,182.136,115.84,581.297,295.1,61.813,202.087,169.563,136.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,0.0
2333229715,1696.1,20,257,True,True,4.726,21.5,83.4,113.844,114.049,120.15,33.0,78.27,149.244,74.93,41.006,9.577,60.554,98.253,204.91,126.963,42.374,29.94,107.26,32.546,145.147,4.457,0.0,0.0
2333229880,1840.65,20,514,True,True,14.406,16.63,154.225,135.5,60.91,207.373,77.097,269.356,179.447,82.0,109.259,0.0,49.954,169.529,114.084,63.567,94.059,16.184,3.799,0.99,0.161,0.0,22.12,0.0
2333230063,1836.806,20,561,True,True,11.786,35.727,91.587,44.503,129.126,102.35,49.025,118.001,58.847,102.967,78.847,8.03,77.335,94.372,131.773,129.974,53.401,113.339,145.729,99.149,155.961,0.0,4.977,0.0
2333231329,1815.894,20,219,True,False,14.75,26.507,48.977,131.052,187.564,159.318,31.372,197.911,156.01,82.396,164.05,0.0,55.65,109.3,79.23,66.291,55.889,53.79,47.774,105.036,40.334,0.0,2.693,0.0
2333231671,1309.197,20,216,True,False,8.48,18.037,22.323,32.47,256.593,94.724,35.4,40.28,29.52,30.94,23.87,5.71,31.99,56.773,138.373,177.694,63.846,18.99,146.287,18.844,53.373,4.68,0.0,0.0
2333232015,854.62,20,196,True,True,20.38,17.5,39.374,32.783,28.327,28.06,48.823,94.73,14.94,32.45,46.507,6.239,91.963,66.037,64.01,48.453,60.46,12.97,18.124,41.957,34.086,6.447,0.0,0.0
2333232619,1825.843,20,537,True,True,14.83,33.863,158.757,106.343,182.18,98.93,76.083,301.924,120.996,8.1,73.44,0.181,80.163,82.137,0.333,10.313,122.321,3.476,247.882,94.743,0.198,0.0,8.65,0.0
2333232805,1816.34,20,356,True,True,9.287,21.94,80.983,211.08,146.56,195.657,70.34,105.304,205.71,217.676,53.784,0.216,54.146,88.88,94.364,56.99,50.37,13.876,46.294,21.347,67.423,0.0,4.113,0.0
2333233020,1815.78,20,307,True,True,19.443,21.527,79.766,176.147,150.27,228.61,49.487,204.91,157.09,56.794,129.256,0.203,82.766,124.894,18.827,51.737,81.456,52.36,34.303,52.687,39.887,0.0,3.36,0.0
2333233810,953.023,20,399,True,False,4.88,15.483,61.984,107.149,67.157,23.47,41.527,121.506,31.651,61.556,33.599,4.767,55.457,39.998,54.659,82.69,39.847,9.237,62.563,13.186,15.264,5.393,0.0,0.0
2333234310,1820.343,20,513,True,True,8.49,43.028,104.573,207.68,124.273,194.614,57.42,129.913,161.638,29.296,98.767,0.18,79.439,126.187,8.59,116.827,63.569,23.305,83.711,26.394,120.233,0.0,4.093,8.123
2333234654,1340.857,20,336,True,False,2.713,24.714,52.143,26.3,52.596,78.674,31.854,64.586,256.226,153.913,34.915,8.527,44.269,76.264,187.259,31.684,31.957,31.706,80.021,27.16,37.946,5.43,0.0,0.0
2333234743,1814.63,18,585,False,True,19.653,19.61,113.09,284.943,190.954,196.819,141.684,296.217,56.813,47.987,10.84,0.0,0.0,0.0,90.257,70.276,69.078,58.992,71.143,70.981,1.84,0.0,3.453,0.0
2333235154,1816.986,20,466,True,True,11.076,49.31,114.83,216.474,119.123,125.313,80.447,132.29,244.697,55.773,39.446,0.0,98.231,69.616,196.28,151.7,35.29,10.294,14.273,21.756,26.887,0.0,3.88,0.0
2333235251,1186.796,20,462,True,False,1.706,19.001,44.86,56.396,77.733,86.913,54.597,102.037,87.95,68.373,81.321,54.942,72.952,85.874,63.68,35.68,46.846,30.474,14.093,25.334,69.777,6.257,0.0,0.0
2333235669,1696.763,20,421,True,True,17.0,42.536,50.097,109.133,105.77,158.397,105.46,240.923,109.897,128.203,135.374,3.043,50.38,115.46,124.996,41.247,18.827,19.96,41.197,19.59,55.083,4.19,0.0,0.0
2333235855,1497.55,20,408,True,True,16.643,26.87,52.418,50.189,39.8,92.266,92.574,70.449,117.527,208.824,133.054,3.797,93.806,83.06,120.2,52.333,35.327,36.466,75.459,33.314,61.564,1.61,0.0,0.0
2333236444,1056.43,20,487,True,False,4.4,39.667,66.814,19.283,120.51,6.39,2.413,32.617,2.828,20.763,2.717,2.86,2.57,34.882,13.603,4.08,24.744,3.74,24.833,8.926,615.903,1.887,0.0,0.0
2333237114,1532.88,20,343,True,True,14.207,23.08,93.733,122.613,176.744,45.193,40.413,151.147,84.237,35.863,99.51,3.593,80.107,188.616,124.417,77.237,45.19,14.98,36.87,24.313,48.307,2.51,0.0,0.0
2333237203,1311.94,20,528,True,False,6.19,28.57,19.057,201.716,139.234,73.642,36.767,56.403,39.037,19.647,115.824,3.561,84.74,50.733,146.913,85.614,17.006,18.324,44.419,87.58,31.823,5.14,0.0,0.0
2333237386,1408.844,20,196,True,False,6.987,23.467,59.38,52.25,107.01,111.716,73.87,115.177,197.54,54.323,36.977,31.937,24.047,83.873,66.337,83.706,56.274,15.94,128.83,28.723,42.513,7.967,0.0,0.0
2333237491,1824.133,20,493,True,True,10.227,29.767,157.21,135.42,66.22,221.606,99.933,182.023,112.311,122.528,76.51,0.0,52.119,123.144,22.949,70.871,104.972,19.134,86.953,62.823,56.257,0.0,11.156,0.0
2333237718,1381.84,20,376,True,True,9.09,28.6,46.124,78.75,54.34,107.493,80.863,104.434,113.016,61.097,82.173,4.093,41.514,55.783,233.33,90.357,36.186,25.55,56.76,33.924,32.58,5.783,0.0,0.0
2333238404,1402.843,20,222,True,True,5.713,23.38,94.514,114.146,70.183,209.651,22.459,81.824,72.326,48.55,60.487,10.159,45.43,84.563,109.504,66.263,75.133,42.827,83.217,34.424,39.78,8.31,0.0,0.0
2333238650,1825.753,20,428,True,True,10.857,53.204,73.472,124.167,60.253,77.097,74.151,141.093,210.507,213.169,123.383,0.0,78.733,77.02,145.918,56.833,36.347,50.482,114.053,42.243,56.801,0.0,5.97,0.0
2333239346,1830.88,20,662,True,True,15.6,30.67,95.592,234.708,139.184,271.503,82.886,75.054,152.869,64.833,163.434,0.0,34.0,54.573,137.21,109.323,23.894,10.844,31.464,34.476,59.933,0.0,8.83,0.0
2333239401,1694.337,20,582,True,True,9.9,18.377,60.696,162.15,107.364,109.15,45.79,100.613,110.337,88.846,64.134,3.673,91.723,98.847,271.447,58.02,83.016,15.874,77.997,36.12,74.466,5.797,0.0,0.0
2333239435,1816.41,20,308,True,True,4.653,41.827,133.82,113.426,104.86,48.534,90.87,170.083,111.743,67.227,93.663,11.37,128.144,124.39,323.456,74.694,73.046,30.74,5.543,56.604,5.03,0.0,2.687,0.0
2333239931,1004.063,20,269,True,True,4.473,21.827,31.996,54.917,80.533,22.314,62.317,94.572,41.48,53.917,45.45,9.16,53.657,42.896,60.572,86.959,30.87,8.014,154.023,21.725,18.188,4.203,0.0,0.0
2333240026,1524.403,20,267,True,True,8.44,12.93,121.523,47.884,129.14,179.98,38.69,67.72,58.04,38.69,138.866,7.492,74.76,106.697,152.233,99.657,48.377,32.691,40.873,47.533,69.213,2.974,0.0,0.0
2333240093,1125.247,20,272,True,True,8.697,15.474,23.466,33.114,162.037,146.48,41.09,93.27,85.846,95.65,55.407,4.449,28.847,39.056,62.794,41.55,56.18,18.466,26.213,37.957,41.637,7.567,0.0,0.0
2333240697,1369.384,20,948,True,False,3.237,13.967,69.2,46.41,79.92,192.84,26.276,90.154,168.59,138.956,119.584,3.108,32.523,67.027,114.116,63.284,44.066,20.284,31.606,25.033,17.517,1.686,0.0,0.0
2333242991,1308.174,20,418,True,True,10.04,38.483,73.847,25.34,200.449,112.687,52.295,133.982,55.884,17.289,83.103,26.757,62.844,72.541,90.733,53.77,41.687,56.179,41.887,19.734,25.333,13.31,0.0,0.0
2333243173,1815.737,20,1017,True,True,9.83,26.906,105.614,138.221,59.651,163.639,57.989,68.244,137.773,87.293,215.533,0.0,77.367,126.03,97.261,86.786,38.177,24.693,158.117,63.969,68.521,0.0,4.123,0.0
2333243246,1197.647,20,260,True,False,8.013,9.716,82.154,54.644,225.92,154.313,17.337,122.036,47.81,30.24,53.334,12.113,61.373,47.867,18.076,73.254,36.963,14.574,66.682,15.582,39.713,5.933,0.0,0.0
2333244111,952.573,20,251,True,False,3.97,10.073,45.394,40.69,73.746,60.097,55.873,159.22,38.02,41.857,22.263,4.333,47.98,38.604,132.796,30.714,29.616,37.747,29.19,28.103,18.61,3.677,0.0,0.0
2333244277,1793.35,20,958,True,True,7.377,12.097,77.82,138.27,168.383,174.7,75.037,121.82,140.526,142.007,99.133,11.423,64.044,97.97,139.963,77.597,45.16,13.54,142.674,14.756,19.79,9.263,0.0,0.0
2333244374,931.883,20,493,True,True,8.08,36.956,88.041,38.449,79.84,84.324,23.26,146.887,20.649,23.814,5.294,2.57,11.879,117.527,42.236,57.214,3.853,6.382,86.63,39.785,6.83,1.383,0.0,0.0
2333244528,1825.44,20,241,True,False,4.723,88.835,73.813,199.944,372.232,99.824,76.015,76.207,23.802,84.004,259.463,0.0,77.07,117.848,65.181,119.44,61.316,1.286,15.482,1.367,3.741,0.0,3.847,0.0
2333244625,1819.863,20,262,True,True,18.207,25.21,143.023,66.16,43.97,103.203,56.814,181.363,244.293,56.404,53.643,0.2,143.773,14.114,28.863,117.936,27.654,34.549,203.463,212.867,39.807,0.0,4.347,0.0
2333244714,1125.614,20,259,True,False,7.887,22.947,26.723,55.553,75.657,82.953,29.604,71.27,45.963,18.237,28.97,3.27,39.07,93.366,199.994,48.61,22.733,110.157,36.906,29.186,74.774,1.784,0.0,0.0
2333244781,1814.194,15,173,False,True,10.624,34.746,142.025,116.177,399.975,154.75,55.417,118.64,116.553,72.984,118.542,0.0,42.26,155.301,255.987,16.656,0.0,0.0,0.0,0.0,0.0,0.0,3.557,0.0
2333244790,1052.793,20,253,True,True,16.237,16.4,60.293,58.347,106.99,69.36,30.697,79.64,38.669,99.384,36.78,15.106,65.087,53.516,109.33,19.323,42.744,20.686,52.277,30.446,19.304,12.177,0.0,0.0
2333244871,1818.3,20,240,True,True,11.594,15.79,69.526,90.861,78.086,188.334,64.333,184.096,232.307,252.321,104.112,2.933,65.747,131.897,72.754,46.546,63.453,13.464,98.063,30.636,1.417,0.0,0.03,0.0
2333245061,1726.6,20,368,True,True,13.75,43.153,122.377,70.793,137.613,182.58,81.89,166.844,83.26,32.58,164.37,40.178,154.13,66.61,46.29,51.63,71.65,17.263,66.823,13.61,90.27,8.936,0.0,0.0
2333245141,1665.407,20,367,True,False,5.45,59.257,86.411,47.509,135.675,175.333,38.289,120.794,63.517,132.654,79.104,9.081,134.864,170.747,70.486,44.046,65.287,38.13,55.28,101.61,26.29,5.593,0.0,0.0
2333245311,1641.327,20,325,True,False,12.623,11.254,109.479,113.361,43.599,201.617,42.924,127.306,201.194,98.266,93.654,6.141,44.153,65.347,145.027,98.007,36.839,29.939,40.742,22.858,91.874,5.123,0.0,0.0
2333245729,1812.123,15,823,False,False,125.75,38.81,141.76,25.596,54.977,159.42,8.15,178.803,687.377,249.17,8.587,0.0,5.533,54.097,69.063,2.524,0.0,0.0,0.0,0.0,0.0,0.0,2.506,0.0
2333245818,259.6,20,149,True,False,7.596,20.284,31.09,102.093,16.017,9.456,2.67,11.604,2.676,3.91,2.48,6.073,2.574,5.11,7.14,4.423,2.88,2.73,5.711,2.34,5.786,4.957,0.0,0.0
2333245931,1233.46,20,520,True,False,8.283,19.257,41.589,60.894,64.217,84.353,60.98,197.06,60.617,59.093,36.634,4.943,40.933,49.237,174.236,48.897,35.243,64.101,37.27,36.96,44.32,4.343,0.0,0.0
2333246164,1819.137,20,410,True,True,12.917,12.193,103.54,53.667,165.364,67.086,30.78,121.92,85.962,200.817,25.307,0.0,108.96,145.904,295.14,157.43,124.466,16.074,32.507,29.0,26.4,0.0,3.703,0.0
2333246253,1356.82,20,333,True,True,10.94,32.586,54.003,57.431,94.873,52.239,36.661,67.07,95.515,119.44,80.581,15.614,66.634,124.354,99.353,88.897,39.599,92.003,51.016,13.328,52.183,12.5,0.0,0.0
2333246504,1940.3,20,527,True,False,8.467,24.243,75.638,159.806,21.836,174.73,11.44,215.734,100.106,108.46,228.85,0.0,102.187,72.131,183.735,92.921,54.53,25.743,62.154,11.824,81.792,0.0,123.973,0.0
2333246911,1844.01,17,822,False,True,12.504,57.57,155.636,118.497,63.033,103.554,162.886,155.86,89.957,0.187,282.646,4.944,71.804,150.523,145.053,85.604,108.279,44.457,0.0,0.0,0.0,0.0,31.016,0.0
2333246920,1828.217,16,522,False,True,9.78,14.261,41.906,0.0,0.0,0.0,0.0,752.557,74.583,37.757,50.11,168.823,31.422,108.258,94.027,66.549,37.96,29.547,188.928,21.45,75.403,9.05,15.846,0.0
2333247101,1501.473,20,307,True,False,4.313,22.13,52.923,78.127,195.32,67.607,106.57,380.183,82.01,62.348,50.276,5.16,52.216,54.98,34.613,77.92,63.494,56.276,13.303,12.21,26.734,2.76,0.0,0.0
2333247161,1810.663,10,304,False,True,21.43,131.18,153.457,150.803,559.12,53.637,117.588,301.782,102.276,215.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.003,0.0
2333247209,1234.473,20,310,True,True,10.32,34.336,52.864,50.603,94.257,168.677,41.996,112.653,129.34,24.227,41.387,6.417,74.776,105.884,91.843,31.497,35.056,35.564,29.36,22.88,36.456,4.08,0.0,0.0
2333247357,1347.847,20,209,True,False,10.194,18.493,30.217,155.86,40.05,110.937,45.732,77.187,93.087,110.801,45.54,12.384,31.482,90.227,144.483,80.024,43.32,40.75,22.435,97.647,44.374,2.623,0.0,0.0
2333247535,1811.777,13,420,False,False,4.15,18.257,102.076,33.574,277.52,165.84,90.813,169.443,258.137,133.156,90.17,0.0,226.624,237.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464,0.0
2333247616,1818.694,20,264,True,False,9.444,34.32,41.026,132.08,108.03,76.291,64.209,163.673,85.095,196.522,79.694,0.0,119.063,182.376,83.201,173.28,80.78,20.683,71.37,63.169,30.878,0.0,3.51,0.0
2333247926,1822.426,19,316,False,False,12.996,29.104,115.7,179.386,91.414,273.686,139.174,38.15,27.034,46.683,219.467,0.0,62.28,235.226,116.016,58.707,106.62,16.68,0.0,18.597,24.513,0.0,10.993,0.0
2333248272,242.924,20,202,True,False,0.16,14.764,7.216,12.561,36.937,5.167,5.713,30.713,23.657,6.556,2.327,13.031,5.003,20.24,8.148,4.449,6.187,3.953,6.345,20.081,6.072,3.644,0.0,0.0
2333248361,1906.963,16,141,False,False,8.193,43.094,32.386,168.194,27.463,219.624,109.13,79.243,72.809,21.088,279.482,0.0,55.347,110.717,208.76,75.56,299.803,0.0,0.0,0.0,0.0,0.0,96.07,0.0
2333248469,1274.903,20,190,True,False,12.763,16.006,131.054,30.533,71.32,139.46,50.12,71.947,89.067,30.583,56.067,19.313,50.262,44.075,128.883,54.49,73.732,18.514,108.394,27.987,48.42,1.913,0.0,0.0
2333248876,1820.387,15,581,False,True,12.847,20.303,122.387,109.306,265.776,157.521,30.693,213.694,125.043,180.003,45.924,0.0,202.959,80.774,144.493,97.52,0.0,0.0,0.0,0.0,0.0,0.0,11.144,0.0
2333249058,1815.89,20,557,True,True,6.626,18.127,76.73,55.717,237.07,114.206,27.894,132.163,229.527,38.576,81.52,0.0,61.854,116.85,122.257,66.663,49.276,60.33,115.713,37.057,164.527,0.0,3.207,0.0
2333249147,1690.06,20,257,True,True,11.186,43.203,39.763,37.498,54.759,130.454,54.257,148.51,90.806,97.976,46.624,10.666,125.817,154.09,226.173,61.43,25.357,28.107,103.044,31.456,156.387,12.497,0.0,0.0
2333249210,1812.697,10,106,False,False,10.54,70.253,137.667,321.157,315.79,231.27,48.366,296.634,323.413,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.157,0.0
2333249554,1822.127,20,470,True,False,9.047,27.683,55.34,55.653,189.637,138.386,63.278,95.495,397.137,28.694,54.304,0.0,32.019,46.753,147.235,46.013,33.854,19.936,70.614,147.009,159.243,0.0,4.797,0.0
2333249902,1817.197,18,357,False,False,6.45,41.717,83.164,292.443,319.573,55.059,61.988,234.783,249.18,48.043,94.907,0.0,53.023,53.01,95.677,45.1,42.851,20.389,0.0,12.553,0.0,0.0,7.287,0.0
2333250064,1818.834,20,387,True,False,8.124,23.763,51.473,120.014,134.48,95.033,38.027,208.683,173.852,74.16,62.317,0.0,218.267,137.826,282.464,81.687,2.847,19.979,38.644,25.491,18.303,0.0,3.4,0.0
2333250315,1694.734,20,423,True,True,6.874,16.187,76.24,87.596,149.257,66.74,28.957,139.1,79.183,117.86,130.277,9.283,77.97,92.857,225.353,93.12,60.25,13.537,133.853,41.237,43.663,5.34,0.0,0.0
2333250412,1826.467,20,429,True,True,8.967,7.8,123.416,115.92,112.461,295.418,22.938,143.166,134.382,62.801,55.616,0.0,28.86,146.605,154.106,76.603,63.319,11.667,114.303,39.839,105.507,0.0,2.773,0.0
2333250501,1601.367,20,305,True,True,13.727,39.343,43.6,208.307,231.92,72.156,42.934,191.37,120.713,38.607,70.97,17.471,42.863,133.231,87.003,17.027,20.456,47.067,93.342,51.504,13.11,4.646,0.0,0.0
2333250595,1117.874,20,232,True,False,8.417,17.27,26.529,15.817,124.585,46.702,40.45,161.643,116.293,40.994,12.884,21.007,58.256,73.727,132.65,43.376,75.64,19.98,13.71,29.497,30.787,7.66,0.0,0.0
2333251621,1779.594,20,272,True,True,11.554,50.168,45.361,129.564,251.45,156.157,44.017,195.533,79.14,313.649,45.061,6.38,117.766,72.144,79.749,43.334,32.107,20.113,21.723,30.414,31.673,2.537,0.0,0.0
